,open,high,low,close,volume,Symbol,MA_10,MA_50,RSI,MACD,Signal_Line
2024-11-20,112.26,114.37,111.47,114.26,9319270,DIS,106.694,87.44380000000001,87.31404958677687,7.035562721428235,5.973428222492195
2024-11-21,114.15,116.25,113.8343,114.72,10260983,DIS,108.273,88.16680000000001,88.9575607746189,7.159560785194856,6.210654735032728
2024-11-22,113.85,116.34,113.6,115.65,10098038,DIS,109.93599999999999,88.93360000000001,89.43606036536934,7.2493078632434305,6.418385360674868
2024-11-25,115.68,116.5798,114.932,116.0,10397808,DIS,111.45,89.68880000000001,89.2264074524099,7.264929558429699,6.587694200225835
2024-11-26,116.0,116.42,115.44,115.45,6808149,DIS,112.896,90.4736,86.03133159268931,7.150502914391254,6.700255943058919
2024-11-27,115.445,118.1998,115.445,117.6,8142388,DIS,114.38400000000001,91.3002,87.20605819051416,7.150875168613084,6.790379788169752
2024-11-29,117.26,117.74,116.73,117.47,5095150,DIS,115.21899999999998,92.11779999999999,86.70911261440513,7.05930499549784,6.84416482963537
2024-12-02,117.78,118.63,116.55,117.16,8390465,DIS,115.42699999999999,92.9016,84.53389830508476,6.882384717467417,6.85180880720178
2024-12-03,117.0,117.23,115.45,116.45,9193973,DIS,115.718,93.6582,81.9685690653433,6.608702052714591,6.803187456304342
2024-12-04,115.97,117.29,115.84,116.99,7996244,DIS,116.175,94.4308,81.0352327098739,6.36204239169497,6.714958443382468
2024-12-05,116.55,117.27,116.06,116.5,9823556,DIS,116.399,95.20819999999999,71.60421545667451,6.05720029383977,6.583406813473928
2024-12-06,116.55,117.26,116.22,116.73,6677906,DIS,116.6,96.0438,57.2687224669604,5.767683547157333,6.420262160210609
2024-12-09,116.385,117.18,113.91,114.61,8666121,DIS,116.49600000000001,96.831,54.484492875104756,5.306008790672138,6.197411486302916
2024-12-10,114.65,114.95,113.72,114.73,7526428,DIS,116.369,97.6442,60.56724611161943,4.89340311205072,5.9366098114524775
2024-12-11,114.635,115.05,113.98,114.61,6426831,DIS,116.285,98.4954,51.90010857763298,4.5047986275233995,5.650247574666662
2024-12-12,114.7,115.01,114.16,114.9,5285116,DIS,116.01500000000001,99.3788,50.99557522123898,4.172133591184064,5.354624777970143
2024-12-13,114.322,114.96,113.3,113.34,6864475,DIS,115.602,100.22460000000001,38.05584281282314,3.739508464807841,5.031601515337682
2024-12-16,113.0,113.067,111.73,112.11,10528533,DIS,115.09700000000001,101.0718,31.56398104265402,3.259822015768833,4.677245615423913
2024-12-17,111.025,114.04,110.8,113.02,12238619,DIS,114.75399999999999,101.9826,38.86342804766266,2.9194429230372094,4.325685076946572
2024-12-18,113.34,116.1184,111.24,111.35,12292778,DIS,114.18999999999998,102.8196,20.03835091083414,2.4862747686402145,3.9578030152853008
2024-12-19,111.66,112.91,111.25,111.37,9468516,DIS,113.67699999999999,103.68540000000002,20.445736434108625,2.120159835495656,3.590274379327372
2024-12-20,110.61,112.97,110.43,112.03,17955325,DIS,113.20700000000002,104.51639999999999,25.960637300843544,1.8618058584109463,3.2445806751440873
2024-12-23,111.61,111.85,110.31,111.4,6037212,DIS,112.88600000000001,105.38119999999999,26.156751652502408,1.587918202764385,2.913248180668147
2024-12-24,111.25,112.74,111.1924,112.56,2474994,DIS,112.66900000000001,106.2728,30.2408563782338,1.4477735357733366,2.620153251689185
2024-12-26,112.12,113.32,111.86,112.55,4782814,DIS,112.46300000000001,107.15140000000001,31.593662628145438,1.320677018492347,2.3602580050498174
2024-12-27,111.82,112.12,110.86,111.55,4523820,DIS,112.128,107.4474,27.478260869565247,1.1262774449133133,2.113461893022517
2024-12-30,110.425,111.54,109.83,110.8,5716337,DIS,111.874,107.7326,31.194471865745342,0.9013059562697521,1.871030705671964
2024-12-31,110.78,111.59,110.67,111.35,4757538,DIS,111.798,108.014,33.99621212121211,0.7586495938707287,1.6485544833117172
2025-01-02,111.7,112.2,110.17,110.82,5688086,DIS,111.578,108.29799999999999,32.725615314494064,0.5959570068757927,1.4380349880245322
2025-01-03,111.37,111.535,110.18,111.16,5394318,DIS,111.559,108.5864,33.03085299455533,0.48882227909487597,1.248192446238601
2025-01-06,111.47,112.8537,110.87,111.05,6274419,DIS,111.527,108.8826,38.035527690700086,0.3905392612711296,1.0766618092451068
2025-01-07,112.15,113.74,111.29,111.39,7878807,DIS,111.463,109.2024,45.85253456221199,0.3362088141297761,0.9285712102220407
2025-01-08,111.0,111.11,108.64,109.76,7805312,DIS,111.299,109.49700000000001,32.65957446808517,0.1597822949833727,0.7748134271743071
2025-01-10,110.0,110.54,107.62,108.65,8835518,DIS,110.90799999999999,109.74600000000001,34.72850678733039,-0.06881149973227707,0.6060884417929904
2025-01-13,107.93,108.61,106.72,108.08,6690232,DIS,110.46099999999998,109.985,32.48136315228963,-0.2925951109797893,0.4263517312384345
2025-01-14,108.68,108.96,107.61,108.12,5501600,DIS,110.11800000000001,110.2458,27.70809578107189,-0.4613988507209683,0.24880161484655397
2025-01-15,109.17,109.6,107.99,108.18,6296861,DIS,109.856,110.48540000000001,30.365853658536636,-0.5836080616210637,0.08231967955303043
2025-01-16,108.29,108.6,106.16,106.46,7872767,DIS,109.367,110.6984,15.182648401826569,-0.8099131919659186,-0.09612689475075938
2025-01-17,106.83,107.74,106.54,107.02,7144263,DIS,108.98700000000001,110.92299999999999,20.300751879699334,-0.9333156366296578,-0.26356464312653904
2025-01-21,107.1,109.45,106.8,108.7,8643694,DIS,108.74100000000001,111.16439999999999,35.735735735735815,-0.8853452939971902,-0.3879207733006693
2025-01-22,109.55,109.55,108.23,108.81,8781705,DIS,108.51700000000001,111.36280000000001,39.35828877005354,-0.8288973583848929,-0.47611609031751406
2025-01-23,108.5,111.07,108.49,111.04,7608265,DIS,108.482,111.605,48.594741613780656,-0.5973339061714427,-0.5003596534882998
2025-01-24,111.155,113.39,110.63,112.16,8304478,DIS,108.72200000000001,111.86779999999999,55.76592082616179,-0.31975759567748696,-0.46423924192613725
2025-01-27,111.68,114.08,111.46,113.34,10176938,DIS,109.191,112.1174,58.74799357945425,-0.004508263003558,-0.37229304614162145
2025-01-28,112.845,112.96,111.56,112.14,6516763,DIS,109.59700000000001,112.3404,54.02214022140221,0.1468068353934342,-0.26847306983461033
2025-01-29,113.495,114.3844,112.76,113.19,7607068,DIS,110.104,112.54979999999999,56.31136044880783,0.3474462220532786,-0.14528921145703255
2025-01-30,114.085,115.18,113.12,113.43,6236187,DIS,110.62899999999999,112.63600000000001,64.2579642579642,0.5198281207519813,-0.012265745015229784
2025-01-31,113.3,114.01,112.76,113.06,7797690,DIS,111.28900000000002,112.59559999999999,68.17807089859842,0.6194455271882475,0.11407650942546568
2025-02-03,111.35,114.6,110.86,114.0,8870666,DIS,111.98700000000001,112.6048,73.67999999999992,0.765419899442449,0.24434518742886235
2025-02-04,113.8,114.655,112.51,113.3,13521149,DIS,112.447,112.6224,69.6808510638297,0.8152240953744467,0.35852096901797925
2025-02-05,115.7,118.59,110.23,110.54,23309982,DIS,112.62,112.54799999999999,57.44010088272382,0.6247832335505308,0.41177342192448957
2025-02-06,111.88,112.68,109.15,112.09,12470787,DIS,112.725,112.49539999999999,67.94136392606757,0.592104116924375,0.4478395609244667
2025-02-07,111.61,112.55,110.8101,110.86,8669320,DIS,112.595,112.39959999999999,61.7359413202934,0.46163353703865084,0.4505983561473036
2025-02-10,111.14,111.38,108.69,109.28,8239512,DIS,112.189,112.26520000000001,51.783517835178344,0.22811233015339383,0.40610115094852167
2025-02-11,108.38,109.05,107.69,109.02,7456717,DIS,111.877,112.1366,50.63985374771479,0.021813808176005978,0.3292436823940186
2025-02-12,108.25,109.525,107.75,109.23,6521246,DIS,111.481,111.9692,43.71091035441278,-0.12331254161455263,0.23873243759230436
2025-02-13,108.92,109.76,108.56,109.59,6553224,DIS,111.09700000000001,111.81160000000001,40.57226705796042,-0.2068923023722391,0.14960748959939568
2025-02-14,109.86,110.51,109.5901,110.38,5964541,DIS,110.829,111.67599999999999,38.82175226586101,-0.20699733085905336,0.07828652550770587
2025-02-18,109.775,109.92,108.71,109.56,8362898,DIS,110.38500000000002,111.5382,39.96889580093313,-0.270133779606752,0.008602464484814297
2025-02-19,109.14,111.76,109.14,111.35,8452114,DIS,110.18999999999998,111.42540000000001,43.235294117647044,-0.17372918783235036,-0.027863865978618636
2025-02-20,111.24,111.52,109.375,110.55,5970106,DIS,110.191,111.3064,39.83050847457622,-0.16003636877454142,-0.05429836653780319
2025-02-21,111.0,111.76,107.92,108.66,9082075,DIS,109.848,111.145,35.969387755102005,-0.2982538311221248,-0.10308945945466752
2025-02-24,108.84,111.555,108.65,111.2,7093298,DIS,109.88199999999999,111.0768,41.89814814814816,-0.20052387904550528,-0.12257634337283509
2025-02-25,111.43,111.9,109.07,110.53,7288975,DIS,110.00699999999999,110.9928,41.97101449275364,-0.1751169493097251,-0.1330844645602131
2025-02-26,110.055,113.25,110.055,111.83,7831584,DIS,110.28800000000001,110.93719999999999,54.08486383787204,-0.049511896675610956,-0.1163699509832927
2025-02-27,112.32,113.12,111.06,111.31,7854650,DIS,110.49600000000001,110.86540000000001,47.35772357723577,0.00797937700271234,-0.0915000853860917
2025-02-28,111.46,113.99,111.0,113.8,14609401,DIS,110.91699999999999,110.87459999999999,59.17602996254682,0.25156394325206577,-0.022887279658460206
2025-03-03,114.07,115.55,112.0,112.79,7884746,DIS,111.15799999999999,110.88820000000001,61.3592233009709,0.3589699260029562,0.05348416147382308
2025-03-04,111.7,112.25,108.27,109.01,12658024,DIS,111.103,110.80799999999999,49.97364259356882,0.13749062558268577,0.07028545429559563
2025-03-05,109.34,110.9383,108.22,109.31,9956143,DIS,110.899,110.76720000000002,50.20986358866736,-0.013668263642131251,0.05349471070805025
2025-03-06,108.38,108.83,105.0165,105.43,11618753,DIS,110.38700000000001,110.6484,40.7883082373782,-0.44145749863429273,-0.04549573116041835
2025-03-07,105.0,105.77,103.31,105.51,12715904,DIS,110.072,110.51799999999999,38.86602652034751,-0.765207383615234,-0.1894380616513815
2025-03-10,104.43,104.8,102.11,103.08,10824783,DIS,109.26000000000002,110.3516,36.20102214650765,-1.203983420183036,-0.39234713335771243
2025-03-11,99.79,101.04,97.45,97.9,16906005,DIS,107.997,110.0584,24.972087830294,-1.9472525836457493,-0.7033282234153199
2025-03-12,98.68,99.49,96.38,98.76,11891787,DIS,106.69000000000001,109.7826,28.109914593390258,-2.438791072584962,-1.0504207932492484
2024-10-16,703.43,705.59,697.82,702.0,2494276,NFLX,165.75900000000001,121.5916,97.21939262749093,45.325602317249945,8.22478382885059
2024-10-17,704.35,704.4124,677.88,687.65,8926672,NFLX,223.144,133.1286,95.02882407161493,81.08658742532856,22.797144548146186
2024-10-18,737.64,766.281,736.23,763.89,15974119,NFLX,288.254,146.1794,95.64737445155521,114.26221293820694,41.09015822615834
2024-10-21,765.76,773.0,756.6,772.07,6057093,NFLX,354.56,159.4044,95.68881999612478,139.6049142609669,60.79310943312005
2024-10-22,765.27,769.7,761.12,764.24,2987252,NFLX,420.053,172.466,94.7304240597383,157.24475245673642,80.08343803784334
2024-10-23,762.83,763.7899,744.26,749.29,3749007,NFLX,484.439,185.2308,92.80489283453004,168.08058292400045,97.68286701507475
2024-10-24,751.97,755.82,746.25,754.55,2642962,NFLX,549.3430000000001,198.09399999999997,92.9811401628804,175.07434659010187,113.16116293008018
2024-10-25,756.17,768.5,753.53,754.68,2819473,NFLX,614.5029999999999,210.99239999999998,93.45546566878893,178.56901217932545,126.24273277992924
2024-10-28,758.68,758.68,747.88,749.12,2862405,NFLX,679.625,223.80180000000001,92.75833032599542,178.82849077852535,136.75988437964847
2024-10-29,751.13,763.88,748.01,759.44,3660433,NFLX,745.693,236.829,93.33430513775328,177.817102321733,144.97132796806537
2024-10-30,758.08,759.79,752.2775,753.74,1722002,NFLX,750.867,249.7414,92.6338081896268,174.54359737898426,150.88578185024915
2024-10-31,753.93,760.7899,752.23,756.03,3057709,NFLX,757.7049999999999,262.6984,92.95215040324172,170.17246276709875,154.74311803361906
2024-11-01,753.48,763.7999,747.77,756.1,2996829,NFLX,756.926,275.6912,93.59055869029642,164.81408137297637,156.75731070149052
2024-11-04,753.14,762.48,749.69,755.51,1902194,NFLX,755.27,288.661,93.5100899683322,158.69063063543922,157.14397468828028
2024-11-05,757.35,767.5299,756.27,763.91,2200645,NFLX,755.237,301.7652,69.36260711828355,152.7547005061956,156.26611985186335
2024-11-06,771.5,781.49,757.38,780.21,3690817,NFLX,758.329,315.1932,78.59967865529596,147.6635335900511,154.5456025995009
2024-11-07,781.37,798.22,779.94,796.54,3295074,NFLX,762.528,328.90319999999997,66.0190364046707,143.2946303527292,152.29540815014659
2024-11-08,797.36,799.06,788.65,795.04,1910626,NFLX,766.5640000000001,342.56080000000003,62.06027512338538,138.11905510579356,149.46013754127597
2024-11-11,795.9,806.823,795.565,805.44,2399150,NFLX,772.196,356.4028,71.06339468302653,133.31974053790043,146.23205814060088
2024-11-12,807.5,820.3697,803.75,819.5,2814064,NFLX,778.202,370.55,86.22433185429777,129.16187595578583,142.8180217036379
2024-11-13,822.615,836.9899,820.5368,830.47,2767772,NFLX,785.875,384.8956,86.99083999220423,125.30745924950475,139.31590921281128
2024-11-14,833.67,840.9997,830.02,837.26,3038231,NFLX,793.998,399.3722,87.78367496339675,121.40126428874896,135.7329802279988
2024-11-15,832.04,832.04,816.49,823.96,3673720,NFLX,800.784,413.59020000000004,81.97743975388819,115.89639627916813,131.76566343823268
2024-11-18,815.5,848.45,809.3301,847.05,4084081,NFLX,809.938,428.25120000000004,83.75067416596036,112.10464617161426,127.833459984909
2024-11-19,839.75,874.49,839.16,871.32,3814227,NFLX,820.6790000000001,443.4116,89.6265839849016,109.792424336105,124.22525285514821
2024-11-20,879.98,890.6,868.4,883.85,4093843,NFLX,831.043,458.8778,90.29634300126104,107.72920296257382,120.92604287663335
2024-11-21,883.93,908.0,877.24,897.48,4511263,NFLX,841.1370000000001,474.5856,91.06064126394052,105.97232920311114,117.9353001419289
2024-11-22,896.0,906.0,893.0,897.79,3214020,NFLX,851.412,490.32419999999996,91.38934140097744,103.41292863141689,115.0308258398265
2024-11-25,902.05,902.05,864.22,865.59,6014203,NFLX,857.427,505.4504,75.98119378577272,97.6605443814409,111.55676954814939
2024-11-26,867.49,886.36,867.2501,872.6,3138259,NFLX,862.7370000000001,520.722,74.78405493856968,92.59995222682801,107.76540608388513
2024-11-27,872.06,880.95,858.91,877.34,2578222,NFLX,867.424,536.0842,73.1121281464531,87.95795037091386,103.80391494129088
2024-11-29,882.17,892.41,876.68,886.81,2027237,NFLX,872.3790000000001,551.6286,75.10532363079281,84.07412612060023,99.85795717715276
2024-12-02,887.51,902.34,884.12,897.74,2388966,NFLX,879.757,567.3758,75.17730496453902,80.94504300573237,96.07537434286868
2024-12-03,894.36,902.69,888.025,902.17,2401634,NFLX,885.269,583.228,73.80088673921807,77.92442184159677,92.4451838426143
2024-12-04,898.05,915.9699,898.05,911.06,2689629,NFLX,889.243,599.2222,73.48330322279853,75.3789844982814,89.03194397374773
2024-12-05,917.85,927.0,911.1075,917.87,2835307,NFLX,892.6449999999999,615.3686,73.48639356680847,73.06892407832447,85.83933999466309
2024-12-06,915.23,935.27,912.71,934.74,2955383,NFLX,896.3709999999999,631.8902,81.61890626783881,71.77210837518658,83.02589367076779
2024-12-09,928.0,930.2999,902.59,913.69,3350082,NFLX,897.961,647.94,69.24454198914177,68.25896663198523,80.07250826301129
2024-12-10,913.76,922.88,909.58,913.35,2388575,NFLX,902.7370000000001,663.9964,64.08417666376246,64.70150268352836,76.99830714711472
2024-12-11,924.71,941.75,923.08,936.56,3501691,NFLX,909.133,680.4909999999999,66.48320720495337,63.02848673891367,74.2043430654745
2024-12-12,933.35,934.0886,922.6,925.55,2486197,NFLX,913.954,696.7758,58.924143193234535,60.121155309498704,71.38770551427935
2024-12-13,916.81,925.55,909.61,918.87,2485829,NFLX,917.1600000000001,712.8772,56.44096797848936,56.625312676088015,68.43522694664108
2024-12-16,923.94,928.94,919.5,921.08,2674892,NFLX,919.494,729.0429999999999,70.75944631500187,53.417398217705454,65.43166120085397
2024-12-17,921.54,928.45,916.42,919.13,2459456,NFLX,921.1899999999999,745.2454000000001,68.09238665526087,50.13977408971118,62.373283778625414
2024-12-18,919.13,922.44,886.56,889.55,2938194,NFLX,919.0390000000001,760.8501999999999,53.97901323078922,44.64078340151377,58.82678370320309
2024-12-19,908.18,912.6215,899.0,902.04,2815512,NFLX,917.4559999999999,776.7823999999999,54.86736976669859,40.820083763735056,55.22544371530949
2024-12-20,893.21,919.9238,890.4872,909.05,4530519,NFLX,914.887,792.8532,53.70746738346549,37.92067426104529,51.76448982445665
2024-12-23,913.42,915.0,899.1001,911.45,2339375,NFLX,914.6629999999999,809.0206,53.083056478405304,35.4083656847381,48.49326499651295
2024-12-24,915.0,935.85,911.7,932.12,2320293,NFLX,916.54,825.705,56.48878481636676,34.68540750461432,45.731693498133225
2024-12-26,928.4,930.49,915.3,924.14,2342418,NFLX,915.298,842.2126,51.91801774242884,33.08713078224241,43.20278095495506
2024-12-27,916.01,918.13,894.5,907.55,3226158,NFLX,913.4979999999999,846.3236,41.668198811055895,30.13443955209641,40.58911267438333
2024-12-30,894.51,908.2299,889.71,900.43,2202970,NFLX,911.6539999999999,850.5792000000001,45.55749128919853,26.90968785267046,37.853227710040755
2024-12-31,901.8,902.68,889.47,891.32,1875897,NFLX,908.6779999999999,853.1278,43.02892222011262,23.34978623229199,34.952539414491
2025-01-02,895.5,898.58,877.0,886.73,2315685,NFLX,905.4380000000001,855.4209999999999,32.125690508644794,19.928441245017893,31.94771978059638
2025-01-03,893.13,898.83,879.8901,881.05,2970019,NFLX,904.5880000000001,857.7572,33.40295390123822,16.567690143933987,28.871713853263902
2025-01-06,888.76,892.83,871.69,881.79,3457656,NFLX,902.5630000000001,860.4072,35.52919138307831,13.804848795290582,25.85834084166924
2025-01-07,879.38,888.0,869.11,879.19,2649823,NFLX,899.577,862.9,33.70165745856349,11.275501883444235,22.941773050024242
2025-01-08,880.0,886.215,873.0,875.0,2347949,NFLX,895.932,865.3063999999999,33.12428298279154,8.831079067798896,20.11963425357917
2025-01-10,866.4,866.41,834.4,837.69,4803312,NFLX,886.4889999999999,867.0778,31.275274407856713,3.838997613172978,16.863506925497934
2025-01-13,831.525,847.07,829.14,840.29,3024517,NFLX,878.104,868.6948,25.98957928299238,0.09148083119350758,13.50910170663705
2025-01-14,843.2,844.8925,823.519,828.4,3037650,NFLX,870.189,870.188,19.787218101445944,-3.7941403607413804,10.048453293161366
2025-01-15,836.44,850.84,830.41,848.26,3181383,NFLX,864.9720000000001,872.0326,29.06645464784991,-5.210918897320198,6.996578855065053
2025-01-16,860.96,868.98,842.02,842.37,4028537,NFLX,860.077,873.758,17.040029379360902,-6.731404429997838,4.2509821980524745
2025-01-17,859.79,865.0,852.13,858.1,3617565,NFLX,857.2139999999999,875.8098,27.05350938151487,-6.5911420475658815,2.0825573489288036
2025-01-21,863.53,916.4,854.745,869.68,9851351,NFLX,856.077,877.9251999999999,36.3669090647274,-5.4823764539502235,0.5695705883529982
2025-01-22,998.025,999.0,950.76,953.99,14273205,NFLX,863.2969999999999,881.4007999999999,62.393557941503154,2.1743758083292732,0.8905316323482533
2025-01-23,957.81,985.0,953.9,984.86,7752137,NFLX,873.8639999999999,885.1671999999999,69.66448032290614,10.611040676971697,2.834633441272942
2025-01-24,984.41,986.28,967.68,977.59,4550397,NFLX,884.1229999999999,888.8182,68.88824214202562,16.52009673443274,5.571726099904902
2025-01-27,971.1,982.27,960.26,971.89,4634204,NFLX,897.543,892.1472,68.88251434272887,20.506734993304576,8.558727878584836
2025-01-28,966.71,977.934,957.3,971.83,3433972,NFLX,910.6969999999999,895.1938,68.76928208121406,23.391688216143734,11.525319946096616
2025-01-29,980.0,987.64,968.2345,978.15,2930728,NFLX,925.6720000000001,898.1474000000001,70.3136546514492,25.889566801375167,14.398169317152327
2025-01-30,986.75,994.59,970.0101,973.24,3867825,NFLX,938.1700000000001,900.867,70.10642652476464,27.15987547297948,16.95051054831776
2025-01-31,974.0,990.2892,974.0,976.76,3618718,NFLX,951.609,903.923,83.03168495558407,28.12641502511417,19.18569144367704
2025-02-03,973.0,987.6891,964.375,978.94,3724197,NFLX,963.693,906.5608,82.9977628635347,28.73704954573111,21.095963064087854
2025-02-04,980.47,1008.0,978.51,994.87,6000137,NFLX,976.2120000000001,909.0318000000001,88.87124643907909,30.158748391847325,22.90852012963975
2025-02-05,987.73,1011.825,986.68,1011.11,3997733,NFLX,981.9240000000002,911.577,88.67987269013351,32.22442414431032,24.771700932573868
2025-02-06,1007.87,1016.35,1002.61,1015.68,3134293,NFLX,985.006,913.941,91.424064247813,33.840159572658195,26.585392660590735
2025-02-07,1017.0,1027.76,1005.6701,1013.93,3212853,NFLX,988.64,916.2638000000001,89.91342656626199,34.58080516953862,28.184475162380313
2025-02-10,1023.05,1032.85,1015.88,1027.6,3296566,NFLX,994.211,919.5039999999999,90.02027369488091,35.85748413952149,29.71907695780855
2025-02-11,1020.79,1022.69,1002.95,1008.08,3331797,NFLX,997.836,922.2136,70.40978039393258,34.891947900738614,30.753651146394564
2025-02-12,1005.49,1027.74,998.3473,1027.31,3388966,NFLX,1002.7519999999998,925.2130000000001,67.56018863241499,35.271861697695044,31.65729325665466
2025-02-13,1026.625,1045.9899,1025.1,1043.69,3476068,NFLX,1009.7969999999999,928.3506,75.42698876750273,36.47422308621992,32.620679222567716
2025-02-14,1044.95,1064.5,1041.69,1058.6,3145430,NFLX,1017.981,931.5678,81.14807098211085,38.18998516456611,33.7345404109674
2025-02-18,1060.0,1062.0,1023.749,1035.85,4229339,NFLX,1023.6720000000001,934.2414,69.77390659747961,37.2842148821926,34.44447530521244
2025-02-19,1035.18,1044.9999,1024.51,1043.33,2600048,NFLX,1028.518,936.8868000000001,69.98895976447498,36.746369619567304,34.90485416808342
2025-02-20,1042.0,1045.0,1015.5941,1024.54,3111831,NFLX,1029.8609999999999,939.0202,64.49807822744742,34.40730145517932,34.8053436255026
2025-02-21,1029.42,1032.38,999.39,1003.15,3738710,NFLX,1028.608,940.3883999999999,56.7739617023461,30.476267406668285,33.93952838173574
2025-02-24,1008.0,1015.17,984.48,988.47,4426227,NFLX,1026.0620000000001,941.8839999999999,52.29871194944278,25.878035403912463,32.32722978617109
2025-02-25,989.4,994.3999,955.0,977.24,4738304,NFLX,1021.0260000000001,943.1618000000001,45.64884742583539,21.084685140740135,30.0787208570849
2025-02-26,977.6,1000.89,976.9,990.06,3397205,NFLX,1019.2239999999999,944.2318,44.715569613897614,18.111608038360146,27.685298293339947
2025-02-27,995.0,1000.7255,961.825,963.07,3766566,NFLX,1012.8,944.9822,38.12897693939254,13.422825601585373,24.832803754989033
2025-02-28,969.56,982.27,958.17,980.56,4717409,NFLX,1006.4869999999999,946.2159999999999,42.96970463068296,10.991525110077191,22.06454802600667
2025-03-03,983.0,994.93,964.81,973.7,3907447,NFLX,997.997,947.2684000000002,38.30904043033139,8.414164039977209,19.33447122880078
2025-03-04,971.61,986.3135,948.21,972.58,4392814,NFLX,991.6699999999998,948.3373999999999,41.632095040543035,6.209631417648552,16.709503266570334
2025-03-05,973.62,995.5999,969.48,990.92,3807935,NFLX,986.4289999999999,950.3648000000001,41.38616673767926,5.874688406791051,14.542540294614478
2025-03-06,972.99,973.69,899.0,906.36,7852559,NFLX,974.6110000000001,950.4512000000001,25.42500268422738,-1.2002064126191954,11.393990953167744
2025-03-07,897.64,904.8859,858.07,891.11,7737488,NFLX,963.4069999999999,950.0923999999999,20.064343163538794,-7.946061824833919,7.525980397567412
2025-03-10,875.07,881.27,854.5,866.68,6951652,NFLX,951.2279999999998,949.197,19.94456880929532,-15.089554676855983,3.002873382682734
2025-03-11,867.41,910.68,866.0,895.1,7398934,NFLX,943.0139999999999,948.4566,25.4886397460065,-18.24722509166679,-1.247146312187171
2025-03-12,914.6,927.18,901.0,919.68,6865837,NFLX,935.976,948.3674000000001,32.98611111111106,-18.55244008798104,-4.708205067345945
2024-10-16,22.38,22.54,21.74,22.31,62151767,INTC,841.9,930.6626,8.584289019879378,-90.16521605275159,-21.799607264427074
2024-10-17,22.72,22.82,22.4,22.44,43807577,INTC,746.088,913.1028,8.702194786207116,-145.23419760859463,-46.48652533326059
2024-10-18,22.61,22.82,22.5,22.77,39971695,INTC,650.995,895.7317999999999,8.812538297560153,-186.69799572090926,-74.52881941079033
2024-10-21,22.61,22.88,22.25,22.84,39726985,INTC,556.021,878.454,7.797964989440956,-217.05068090040476,-103.03319170871322
2024-10-22,22.73,22.82,22.17,22.4,50160378,INTC,459.169,861.281,7.9829192685301535,-238.3928623840505,-130.10512584378068
2024-10-23,22.3,22.425,21.575,21.98,45799051,INTC,370.731,844.0848,6.519885332752722,-252.43072124008006,-154.57024492304058
2024-10-24,22.09,22.365,21.97,22.34,40554417,INTC,283.8539999999999,826.9478,6.591410998156604,-260.52362238095697,-175.76092041462385
2024-10-25,22.42,23.3399,22.41,22.68,67502984,INTC,199.454,809.9014,6.627155172413779,-263.8681617661915,-193.38236868493738
2024-10-28,22.67,23.27,22.56,22.92,41914966,INTC,112.23599999999999,793.6060000000001,5.057849090942852,-263.4623375037264,-207.3983624486952
2024-10-29,22.87,23.14,22.41,22.9,83422242,INTC,22.558,777.2581999999999,5.488714228133816,-260.14355966272115,-217.94740189150042
2024-10-30,22.415,22.93,22.26,22.3,50941231,INTC,22.557,761.1361999999999,5.570953720276123,-254.62664187090544,-225.28324988738143
2024-10-31,22.15,22.25,21.47,21.52,112485547,INTC,22.465,744.6014,5.709045173461888,-247.4647644913244,-229.71955280817005
2024-11-01,23.0,23.58,21.91,23.2,173471115,INTC,22.508,728.2180000000001,2.990208764665269,-238.89947862992813,-231.55553797252168
2024-11-04,22.96,23.0,22.0,22.52,84616300,INTC,22.476000000000003,711.5064,0.3486595975471829,-229.52052841225378,-231.1485360604681
2024-11-05,22.58,23.58,22.4,23.32,59153326,INTC,22.568,694.5792,57.329462989839655,-219.49291182105878,-228.81741121258625
2024-11-06,24.3,25.12,24.05,25.05,116760537,INTC,22.875,676.0004000000001,65.37102473498186,-208.99716763341527,-224.85336249675208
2024-11-07,25.43,26.3799,25.19,26.23,101489302,INTC,23.264000000000003,656.8278,68.52248394004243,-198.29814107462437,-219.54231821232656
2024-11-08,26.0,26.43,25.83,26.2,76427983,INTC,23.616,637.8,68.06451612903186,-187.6582981459463,-213.1655141990505
2024-11-11,25.96,26.2863,24.83,25.05,80185321,INTC,23.829,618.8632,63.236763236762826,-177.27542065885154,-205.98749549101075
2024-11-12,24.66,24.96,23.89,24.16,62539733,INTC,23.955,599.9098,60.40076335877819,-167.19145202185308,-198.22828679717924
2024-11-13,24.06,25.14,24.02,24.92,58201972,INTC,24.217000000000002,580.8452,61.85661764705842,-157.324964320252,-190.0476223017938
2024-11-14,25.12,25.61,24.9346,25.03,49252121,INTC,24.568,561.881,61.03286384976484,-147.79315812304029,-181.59672946604312
2024-11-15,24.81,24.82,24.23,24.35,55104875,INTC,24.683,542.8328,56.44724977457124,-138.69521129476286,-173.01642583178707
2024-11-18,24.33,25.02,24.16,24.84,59667333,INTC,24.915,523.7508,58.39100346020721,-129.94752974788153,-164.40264661500598
2024-11-19,24.5,24.54,24.095,24.2,61190859,INTC,25.003,504.3374,58.18965517241338,-121.66410369550576,-155.85493803110595
2024-11-20,24.07,24.21,23.55,24.01,50191510,INTC,24.899,484.5953999999999,61.30790190735656,-113.80291116221414,-147.44453265732758
2024-11-21,24.08,24.77,23.83,24.44,58928410,INTC,24.720000000000002,464.7706,56.35245901639294,-106.31265591633367,-139.2181573091288
