,open,high,low,close,volume
2025-02-06,101.2500,101.7400,99.8650,100.3800,12774618
2025-02-07,104.4600,107.5100,103.0000,103.5100,39538154
2025-02-10,107.3200,111.6500,106.7000,111.3200,42429394
2025-02-11,113.9600,115.5400,111.0000,112.7800,55001297
2025-02-12,115.8200,119.8100,114.9650,118.3300,44024715
2025-02-13,115.3300,119.5700,114.7600,119.5400,34429294
2025-02-14,126.5900,126.8000,120.4950,124.7300,52729816
2025-02-18,127.7400,129.0200,125.6100,126.9000,42152768
2025-02-19,126.0000,127.7000,124.9500,125.7900,35155218
2025-02-20,137.8100,144.5100,131.4100,135.9700,118848968
2025-02-21,141.6000,145.3000,141.1000,143.7500,73892138
2025-02-24,135.8000,135.8000,128.4400,129.0400,74118310
2025-02-25,132.7900,134.4700,130.7500,134.0100,38881139
2025-02-26,140.0000,141.9500,138.2901,139.0800,40670132
2025-02-27,138.6750,140.1050,135.8700,136.5500,23859370
2025-02-28,130.9500,133.9499,130.1400,132.5100,24862578
2025-03-03,134.0100,134.7150,129.5600,130.8100,22528034
2025-03-04,129.6000,132.1000,126.1000,129.8500,25366513
2025-03-05,134.3700,141.8300,133.3400,141.0300,37284635
2025-03-06,142.2000,144.7600,138.0900,139.9500,35482111
2025-03-07,142.9200,145.3600,139.3800,140.6200,31904363
2025-03-10,135.9950,137.9500,131.0000,132.5400,32604758
2025-03-11,138.1600,141.3325,136.0400,139.0200,29094794
2025-03-12,138.4050,138.9500,135.2800,137.1400,23880904
